incident_id,anomaly_id,transaction_id,user_id,created_at,anomaly_type,severity,likelihood,exposure_inr,priority_score,priority_band,rationale,recommendation,status
INC_0246896654,ANO_AB1441585A,TX_52FED546A7B8,USR_06306,2026-09-02 20:50:43+00:00,ABNORMAL_FEE,2,4,244.43,44.02,P3,P3 MEDIUM: Moderate risk exception (Score: 44.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_2F0958B4EE,ANO_B31964C87E,TX_332E6B734064,USR_03634,2026-09-16 06:20:04+00:00,ABNORMAL_FEE,2,4,244.19,44.02,P3,P3 MEDIUM: Moderate risk exception (Score: 44.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_2D9CB8E452,ANO_531AB59325,TX_14A5040455D1,USR_01298,2026-08-07 15:22:09+00:00,ABNORMAL_FEE,2,4,244.09,44.01,P3,P3 MEDIUM: Moderate risk exception (Score: 44.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_E163846872,ANO_237117F542,TX_EEE3FBAECBDA,USR_08247,2026-09-04 22:01:16+00:00,ABNORMAL_FEE,2,4,244.12,44.01,P3,P3 MEDIUM: Moderate risk exception (Score: 44.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_A840B117C9,ANO_D35B66FA4F,TX_130865EE8374,USR_04610,2026-08-23 09:10:13+00:00,ABNORMAL_FEE,2,4,243.81,44.0,P3,P3 MEDIUM: Moderate risk exception (Score: 44.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_7C5566DD7E,ANO_8A2D38B2C9,TX_1AA4DE27A9CF,USR_01609,2026-09-05 12:10:07+00:00,ABNORMAL_FEE,2,4,243.55,44.0,P3,P3 MEDIUM: Moderate risk exception (Score: 44.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_EAB9CE654F,ANO_253700F56D,TX_9B651B4604B7,USR_09084,2026-09-13 16:08:25+00:00,ABNORMAL_FEE,2,4,243.63,44.0,P3,P3 MEDIUM: Moderate risk exception (Score: 44.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_E47174F062,ANO_D89595022C,TX_9EDB4D588B11,USR_06177,2026-09-18 00:58:35+00:00,ABNORMAL_FEE,2,4,243.56,44.0,P3,P3 MEDIUM: Moderate risk exception (Score: 44.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_6C4C257A76,ANO_9371DEDADC,TX_EECBFC1E2D3A,USR_04752,2026-08-14 09:43:15+00:00,ABNORMAL_FEE,2,4,243.32,43.99,P3,P3 MEDIUM: Moderate risk exception (Score: 44.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_C791E88A7D,ANO_C9B9A46481,TX_D3B62B742C1F,USR_08444,2026-08-18 04:32:03+00:00,ABNORMAL_FEE,2,4,243.0,43.98,P3,P3 MEDIUM: Moderate risk exception (Score: 44.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_20D7A20109,ANO_FCEAF9DB7D,TX_3412328CC6BF,USR_09452,2026-08-12 12:13:29+00:00,ABNORMAL_FEE,2,4,242.68,43.97,P3,P3 MEDIUM: Moderate risk exception (Score: 44.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_F21D9E830A,ANO_8024171759,TX_8786B6801852,USR_09270,2026-08-17 18:45:09+00:00,ABNORMAL_FEE,2,4,242.82,43.97,P3,P3 MEDIUM: Moderate risk exception (Score: 44.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_70B6048929,ANO_1BBB621240,TX_B4A8012D04A6,USR_03319,2026-08-09 23:33:38+00:00,ABNORMAL_FEE,2,4,242.51,43.96,P3,P3 MEDIUM: Moderate risk exception (Score: 44.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_04A7DB2F29,ANO_F85F0D7DA3,TX_7B1DBFA77281,USR_02892,2026-08-18 16:13:07+00:00,ABNORMAL_FEE,2,4,242.59,43.96,P3,P3 MEDIUM: Moderate risk exception (Score: 44.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_C374A6B36A,ANO_E6B3199160,TX_2C5CD8952E4F,USR_03458,2026-09-07 01:31:21+00:00,ABNORMAL_FEE,2,4,242.53,43.96,P3,P3 MEDIUM: Moderate risk exception (Score: 44.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_BF72BF08BC,ANO_C1199D41B0,TX_43258054F8E9,USR_05405,2026-09-14 08:42:31+00:00,ABNORMAL_FEE,2,4,242.41,43.96,P3,P3 MEDIUM: Moderate risk exception (Score: 44.0); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_30211F0E35,ANO_7CF0682119,TX_469BFB26A138,USR_04732,2026-08-01 02:53:10+00:00,ABNORMAL_FEE,2,4,241.87,43.94,P3,P3 MEDIUM: Moderate risk exception (Score: 43.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_B4E419F87A,ANO_A78FE25FA7,TX_B63FD3508202,USR_06285,2026-08-05 18:03:12+00:00,ABNORMAL_FEE,2,4,241.78,43.94,P3,P3 MEDIUM: Moderate risk exception (Score: 43.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_9700239036,ANO_1C034A3D42,TX_F6B64F4C9B85,USR_01228,2026-08-10 07:21:15+00:00,ABNORMAL_FEE,2,4,241.93,43.94,P3,P3 MEDIUM: Moderate risk exception (Score: 43.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_8A5FA7F9F0,ANO_37EF4C20AC,TX_482F22E4C72C,USR_06035,2026-08-15 02:20:11+00:00,ABNORMAL_FEE,2,4,241.74,43.94,P3,P3 MEDIUM: Moderate risk exception (Score: 43.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_AA1313FA8E,ANO_E3AF7A9567,TX_3750066C6C8A,USR_09161,2026-09-01 10:06:42+00:00,ABNORMAL_FEE,2,4,241.8,43.94,P3,P3 MEDIUM: Moderate risk exception (Score: 43.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_08CEFFB4A7,ANO_28DF5EC53A,TX_5E52111C5505,USR_05210,2026-09-11 12:29:25+00:00,ABNORMAL_FEE,2,4,241.95,43.94,P3,P3 MEDIUM: Moderate risk exception (Score: 43.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_6FAA54DD13,ANO_BEC8D93C45,TX_202BDEE62A4F,USR_02254,2026-08-17 12:21:00+00:00,ABNORMAL_FEE,2,4,241.7,43.93,P3,P3 MEDIUM: Moderate risk exception (Score: 43.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_2B7ECD6BF3,ANO_C5939FD2FC,TX_8E8AA1B15220,USR_01938,2026-08-28 20:00:59+00:00,ABNORMAL_FEE,2,4,241.52,43.93,P3,P3 MEDIUM: Moderate risk exception (Score: 43.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_A1D20357A2,ANO_EBCA1DC996,TX_822845E490CD,USR_05308,2026-09-12 09:46:21+00:00,ABNORMAL_FEE,2,4,241.51,43.93,P3,P3 MEDIUM: Moderate risk exception (Score: 43.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_FC56B1FDA9,ANO_C79C09A54C,TX_225AC4949696,USR_06038,2026-08-08 20:51:47+00:00,ABNORMAL_FEE,2,4,241.22,43.92,P3,P3 MEDIUM: Moderate risk exception (Score: 43.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_7DB1D23DD3,ANO_BC1033E3EC,TX_A549725407D3,USR_01162,2026-08-13 21:29:07+00:00,ABNORMAL_FEE,2,4,241.14,43.92,P3,P3 MEDIUM: Moderate risk exception (Score: 43.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_F157F4A9E4,ANO_CCAEECB1BB,TX_49DC32EEC7B2,USR_02325,2026-09-05 17:17:49+00:00,ABNORMAL_FEE,2,4,241.19,43.92,P3,P3 MEDIUM: Moderate risk exception (Score: 43.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_18C018EBB4,ANO_1E63B4BEAB,TX_2B7C4EB9EF27,USR_02289,2026-08-09 00:11:04+00:00,ABNORMAL_FEE,2,4,240.69,43.9,P3,P3 MEDIUM: Moderate risk exception (Score: 43.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_E5F3BDC74D,ANO_221CB48281,TX_785A5F4C3B39,USR_04253,2026-08-29 19:21:08+00:00,ABNORMAL_FEE,2,4,240.65,43.9,P3,P3 MEDIUM: Moderate risk exception (Score: 43.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_5443765958,ANO_D583700BE2,TX_01D495F927D6,USR_02255,2026-08-04 17:01:04+00:00,ABNORMAL_FEE,2,4,240.0,43.88,P3,P3 MEDIUM: Moderate risk exception (Score: 43.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_BBAD8BE7CF,ANO_216E44BED3,TX_1B4E00963FA6,USR_04225,2026-08-05 22:10:56+00:00,ABNORMAL_FEE,2,4,240.04,43.88,P3,P3 MEDIUM: Moderate risk exception (Score: 43.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_B84A46569D,ANO_F2C2988045,TX_DE57C6552AE5,USR_04050,2026-09-01 14:25:22+00:00,ABNORMAL_FEE,2,4,239.97,43.88,P3,P3 MEDIUM: Moderate risk exception (Score: 43.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_87743F6272,ANO_E0314090CE,TX_86C1451B0209,USR_06038,2026-09-06 11:39:39+00:00,ABNORMAL_FEE,2,4,239.7,43.87,P3,P3 MEDIUM: Moderate risk exception (Score: 43.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_71C95833C9,ANO_428639115A,TX_35B80CCD57A5,USR_03182,2026-09-16 20:44:07+00:00,ABNORMAL_FEE,2,4,239.7,43.87,P3,P3 MEDIUM: Moderate risk exception (Score: 43.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_63A8D8C671,ANO_2D5DBD6E01,TX_52DC51C9F588,USR_00271,2026-08-05 21:05:28+00:00,ABNORMAL_FEE,2,4,239.43,43.86,P3,P3 MEDIUM: Moderate risk exception (Score: 43.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_26E92F200C,ANO_DA1637FB59,TX_C4F4DF6D9B94,USR_08263,2026-09-06 22:01:44+00:00,ABNORMAL_FEE,2,4,239.45,43.86,P3,P3 MEDIUM: Moderate risk exception (Score: 43.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_C97FF9E336,ANO_BEE1847F6F,TX_7D74A5DAA7D7,USR_09262,2026-09-14 19:12:25+00:00,ABNORMAL_FEE,2,4,239.35,43.86,P3,P3 MEDIUM: Moderate risk exception (Score: 43.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_AC010F056F,ANO_D91B468403,TX_74F143F03927,USR_06606,2026-08-02 04:34:25+00:00,ABNORMAL_FEE,2,4,239.05,43.85,P3,P3 MEDIUM: Moderate risk exception (Score: 43.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_951C639710,ANO_E7D72994A6,TX_7601C7AF80F5,USR_08398,2026-08-06 01:10:04+00:00,ABNORMAL_FEE,2,4,239.0,43.85,P3,P3 MEDIUM: Moderate risk exception (Score: 43.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_908DC73E5B,ANO_E8F1C3B2ED,TX_118252F9629D,USR_07652,2026-08-24 07:57:41+00:00,ABNORMAL_FEE,2,4,239.03,43.85,P3,P3 MEDIUM: Moderate risk exception (Score: 43.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_CBCD83F988,ANO_A107B15EB3,TX_311E00C8F24D,USR_09236,2026-08-31 05:16:08+00:00,ABNORMAL_FEE,2,4,239.07,43.85,P3,P3 MEDIUM: Moderate risk exception (Score: 43.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_1208CF0913,ANO_97FAB9400A,TX_29127796CC9A,USR_04932,2026-09-18 13:44:29+00:00,ABNORMAL_FEE,2,4,239.13,43.85,P3,P3 MEDIUM: Moderate risk exception (Score: 43.9); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_EDD6F6C81D,ANO_8D79BB2AC8,TX_7E18D65022B7,USR_00916,2026-08-14 03:35:34+00:00,ABNORMAL_FEE,2,4,238.83,43.84,P3,P3 MEDIUM: Moderate risk exception (Score: 43.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_D296327538,ANO_5D019549AD,TX_F8EC58F31BC8,USR_02007,2026-08-21 17:33:42+00:00,ABNORMAL_FEE,2,4,238.89,43.84,P3,P3 MEDIUM: Moderate risk exception (Score: 43.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_699D3D6CD9,ANO_1A3A6449FE,TX_614C6E619C38,USR_01297,2026-09-19 23:42:15+00:00,ABNORMAL_FEE,2,4,238.95,43.84,P3,P3 MEDIUM: Moderate risk exception (Score: 43.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_361C69BAF3,ANO_6C57847AE0,TX_C8978D946CEE,USR_03448,2026-09-14 07:57:56+00:00,ABNORMAL_FEE,2,4,238.52,43.83,P3,P3 MEDIUM: Moderate risk exception (Score: 43.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_C1F436BB17,ANO_8FA12ED3EF,TX_66A950727C97,USR_05391,2026-08-01 20:23:56+00:00,ABNORMAL_FEE,2,4,238.22,43.82,P3,P3 MEDIUM: Moderate risk exception (Score: 43.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_2E2CE7C047,ANO_A0F992D974,TX_DD7CE8596A29,USR_00362,2026-08-16 19:57:05+00:00,ABNORMAL_FEE,2,4,238.31,43.82,P3,P3 MEDIUM: Moderate risk exception (Score: 43.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_7D3C15635C,ANO_EC0F33EC3E,TX_7B0EDF370453,USR_05098,2026-08-29 21:50:14+00:00,ABNORMAL_FEE,2,4,238.33,43.82,P3,P3 MEDIUM: Moderate risk exception (Score: 43.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_58753B2467,ANO_D0F5A07D7A,TX_790230BC1B94,USR_03864,2026-09-15 21:45:40+00:00,ABNORMAL_FEE,2,4,238.32,43.82,P3,P3 MEDIUM: Moderate risk exception (Score: 43.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_E89F4B894C,ANO_6D89E6DE78,TX_182FAA30D1FB,USR_03949,2026-08-01 05:11:32+00:00,ABNORMAL_FEE,2,4,238.08,43.81,P3,P3 MEDIUM: Moderate risk exception (Score: 43.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_7C7F06C025,ANO_A14E2D3FAE,TX_FE55FC3FF8B7,USR_05741,2026-09-08 13:40:11+00:00,ABNORMAL_FEE,2,4,237.87,43.81,P3,P3 MEDIUM: Moderate risk exception (Score: 43.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_8B0D04BD49,ANO_7563297800,TX_01FFFDC0DDE7,USR_08929,2026-09-15 13:41:51+00:00,ABNORMAL_FEE,2,4,237.81,43.81,P3,P3 MEDIUM: Moderate risk exception (Score: 43.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_91713AEF95,ANO_C8AC7F4CDE,TX_7B5429711ADB,USR_02165,2026-09-06 06:24:37+00:00,ABNORMAL_FEE,2,4,237.61,43.8,P3,P3 MEDIUM: Moderate risk exception (Score: 43.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_E56BAF5C4A,ANO_9D24DB2C53,TX_9A9CEB7AFA4E,USR_07598,2026-09-16 08:01:21+00:00,ABNORMAL_FEE,2,4,237.55,43.8,P3,P3 MEDIUM: Moderate risk exception (Score: 43.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_5779E18107,ANO_707B7187A0,TX_AAE8C72FA02D,USR_01789,2026-09-19 16:27:43+00:00,ABNORMAL_FEE,2,4,237.73,43.8,P3,P3 MEDIUM: Moderate risk exception (Score: 43.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_6F6F2945D6,ANO_65CE37D6B5,TX_352579DF311A,USR_07589,2026-08-21 06:57:19+00:00,ABNORMAL_FEE,2,4,237.27,43.79,P3,P3 MEDIUM: Moderate risk exception (Score: 43.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_5D3400BB7A,ANO_5456F6D833,TX_1B1F7D9C37BF,USR_08128,2026-09-02 07:30:18+00:00,ABNORMAL_FEE,2,4,237.35,43.79,P3,P3 MEDIUM: Moderate risk exception (Score: 43.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_40F45461F9,ANO_968D85AE1B,TX_10CFE153EA0C,USR_05960,2026-09-03 18:13:35+00:00,ABNORMAL_FEE,2,4,237.26,43.79,P3,P3 MEDIUM: Moderate risk exception (Score: 43.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_688E5224D6,ANO_A1899C1E58,TX_9AD95E3CC8ED,USR_03268,2026-09-13 00:38:39+00:00,ABNORMAL_FEE,2,4,237.29,43.79,P3,P3 MEDIUM: Moderate risk exception (Score: 43.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_E37471DB84,ANO_96064669FB,TX_CF163AF11DD5,USR_04991,2026-08-01 23:08:19+00:00,ABNORMAL_FEE,2,4,236.91,43.78,P3,P3 MEDIUM: Moderate risk exception (Score: 43.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_C27B7D17D2,ANO_D99ECD53BC,TX_BC65E7E2DD0D,USR_07613,2026-09-08 11:22:45+00:00,ABNORMAL_FEE,2,4,237.02,43.78,P3,P3 MEDIUM: Moderate risk exception (Score: 43.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_D28E3854EF,ANO_A093B467EF,TX_45DE8CC79AAC,USR_05278,2026-08-07 00:39:45+00:00,ABNORMAL_FEE,2,4,236.79,43.77,P3,P3 MEDIUM: Moderate risk exception (Score: 43.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_C0A2157A7B,ANO_0E801CF424,TX_6BED28AB21DB,USR_07522,2026-08-14 09:00:33+00:00,ABNORMAL_FEE,2,4,236.89,43.77,P3,P3 MEDIUM: Moderate risk exception (Score: 43.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_06B79B583F,ANO_47CF57F66C,TX_DE750A68D1B0,USR_09084,2026-08-31 20:10:49+00:00,ABNORMAL_FEE,2,4,236.81,43.77,P3,P3 MEDIUM: Moderate risk exception (Score: 43.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_22EC50BA48,ANO_2DE79A9D94,TX_8B8BE6C3529E,USR_07372,2026-09-18 17:57:37+00:00,ABNORMAL_FEE,2,4,236.64,43.77,P3,P3 MEDIUM: Moderate risk exception (Score: 43.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_132AD6E241,ANO_19D303A7BF,TX_A0C4E589D1BB,USR_06765,2026-08-01 09:28:25+00:00,ABNORMAL_FEE,2,4,236.55,43.76,P3,P3 MEDIUM: Moderate risk exception (Score: 43.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_05C3764CE6,ANO_15C4D822B8,TX_5A9BBD6E65BC,USR_06035,2026-08-21 08:23:44+00:00,ABNORMAL_FEE,2,4,236.38,43.76,P3,P3 MEDIUM: Moderate risk exception (Score: 43.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_9D2534A320,ANO_B95BEEFD2C,TX_8BF8F54ADA2D,USR_08446,2026-09-09 22:35:01+00:00,ABNORMAL_FEE,2,4,236.38,43.76,P3,P3 MEDIUM: Moderate risk exception (Score: 43.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_E85FB21EA3,ANO_AA14DE2519,TX_9008C67B0010,USR_07613,2026-09-11 20:37:25+00:00,ABNORMAL_FEE,2,4,236.56,43.76,P3,P3 MEDIUM: Moderate risk exception (Score: 43.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_0461D1DFA7,ANO_59685150E0,TX_2FEEC087E5BE,USR_04345,2026-09-13 21:12:41+00:00,ABNORMAL_FEE,2,4,236.42,43.76,P3,P3 MEDIUM: Moderate risk exception (Score: 43.8); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_BAA2269B2B,ANO_655EAF82CF,TX_DE05351A839A,USR_05287,2026-08-23 14:47:23+00:00,ABNORMAL_FEE,2,4,235.92,43.74,P3,P3 MEDIUM: Moderate risk exception (Score: 43.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_A86367C85E,ANO_451E1F40B2,TX_783FC7AFC486,USR_03949,2026-08-30 01:25:37+00:00,ABNORMAL_FEE,2,4,235.75,43.74,P3,P3 MEDIUM: Moderate risk exception (Score: 43.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_E5839E1A45,ANO_784D968AA6,TX_1DE3AA2A28C9,USR_07351,2026-09-01 19:59:52+00:00,ABNORMAL_FEE,2,4,235.76,43.74,P3,P3 MEDIUM: Moderate risk exception (Score: 43.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_FF16F43CE9,ANO_1ABCFA9F86,TX_BA36050B5869,USR_03826,2026-09-03 11:03:54+00:00,ABNORMAL_FEE,2,4,235.95,43.74,P3,P3 MEDIUM: Moderate risk exception (Score: 43.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_691F854488,ANO_A3FDE2749E,TX_208128818B3F,USR_03949,2026-09-04 18:00:18+00:00,ABNORMAL_FEE,2,4,235.78,43.74,P3,P3 MEDIUM: Moderate risk exception (Score: 43.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_D027C494C0,ANO_2DD07DEBDE,TX_D5C48F5C42B2,USR_07652,2026-09-04 20:42:30+00:00,ABNORMAL_FEE,2,4,235.79,43.74,P3,P3 MEDIUM: Moderate risk exception (Score: 43.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_53DFBF727A,ANO_A078F31E18,TX_AC609C555EB3,USR_07370,2026-08-04 02:35:58+00:00,ABNORMAL_FEE,2,4,235.5,43.73,P3,P3 MEDIUM: Moderate risk exception (Score: 43.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_1659565808,ANO_02F811D05D,TX_14413A4CAD07,USR_04858,2026-08-08 18:06:13+00:00,ABNORMAL_FEE,2,4,235.37,43.72,P3,P3 MEDIUM: Moderate risk exception (Score: 43.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_7A3FC666DB,ANO_DCE7A539FD,TX_FDC8E549F0F6,USR_08333,2026-08-18 05:25:52+00:00,ABNORMAL_FEE,2,4,235.41,43.72,P3,P3 MEDIUM: Moderate risk exception (Score: 43.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_57BB9C3E30,ANO_2DB788BD2C,TX_94D1993C6FA1,USR_00493,2026-08-22 10:14:29+00:00,ABNORMAL_FEE,2,4,235.39,43.72,P3,P3 MEDIUM: Moderate risk exception (Score: 43.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_90C7C7AD73,ANO_A526500933,TX_F2B3724E9557,USR_09516,2026-08-26 16:26:42+00:00,ABNORMAL_FEE,2,4,235.31,43.72,P3,P3 MEDIUM: Moderate risk exception (Score: 43.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_24288D7F33,ANO_24196DD66A,TX_2E5DCDF6FDAE,USR_09516,2026-09-01 21:22:23+00:00,ABNORMAL_FEE,2,4,235.23,43.72,P3,P3 MEDIUM: Moderate risk exception (Score: 43.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_2FB3061F85,ANO_A95C1C778F,TX_9D6DC2E3B51D,USR_09211,2026-09-19 14:54:33+00:00,ABNORMAL_FEE,2,4,235.27,43.72,P3,P3 MEDIUM: Moderate risk exception (Score: 43.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_F313EE399C,ANO_8D1935A13A,TX_894BB3F35582,USR_07351,2026-08-04 03:19:41+00:00,ABNORMAL_FEE,2,4,234.96,43.71,P3,P3 MEDIUM: Moderate risk exception (Score: 43.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
INC_9B4EFCB1B3,ANO_C1690B95C3,TX_EEA0BDF420C9,USR_04345,2026-09-06 12:42:03+00:00,ABNORMAL_FEE,2,4,234.89,43.71,P3,P3 MEDIUM: Moderate risk exception (Score: 43.7); standard operational review.,Credit excess fee to user balance; notify engineering of smart contract / fee calculation parameter check.,OPEN
